meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,628.8999999761581,616.721,683.131,11668.5,10985.369,11672.59999999404,2021-10-28T07:01:48.609Z,11787.241,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,11780.5,11770.89,11787.241,26488.5,14701.259,26489.5,2021-10-28T07:02:03.425Z,26590.843,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,cont,response,1,26572.69999998808,26568.879,26590.843,42688.59999999404,16097.756999994039,42689.79999998212,2021-10-28T07:02:19.626Z,42719.642,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,cont,response,1,42695.29999998212,42685.46,42719.642,48618.29999998212,5898.657999982119,48619.39999997616,2021-10-28T07:02:25.555Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,580.7999999821186,616.721,683.131,48618.29999998212,47935.16899998212,48623.59999999404,2021-10-28T07:02:25.560Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,48626.89999997616,,,48626.89999997616,,48627.09999999404,2021-10-28T07:02:25.563Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,,skipped,2,48628.59999999404,,,48626.89999997616,,48628.59999999404,2021-10-28T07:02:25.565Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,,skipped,2,48630.19999998808,,,48626.89999997616,,48630.39999997616,2021-10-28T07:02:25.566Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,,skipped,2,48631.89999997616,,,48626.89999997616,,48632.29999998212,2021-10-28T07:02:25.568Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,48624.79999998212,,,48626.89999997616,,48632.5,2021-10-28T07:02:25.569Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_2_0,,skipped,3,48634.59999999404,,,48634.59999999404,,48634.69999998808,2021-10-28T07:02:25.571Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_2_1,,skipped,3,48635.79999998212,,,48634.59999999404,,48635.89999997616,2021-10-28T07:02:25.572Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_2_2,,skipped,3,48637.19999998808,,,48634.59999999404,,48637.29999998212,2021-10-28T07:02:25.573Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_2_3,,skipped,3,48638.39999997616,,,48634.59999999404,,48638.5,2021-10-28T07:02:25.575Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_2,,completion,3,48633.29999998212,,,48634.59999999404,,48638.69999998808,2021-10-28T07:02:25.575Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_3_0,,skipped,4,48640.39999997616,,,48640.39999997616,,48640.39999997616,2021-10-28T07:02:25.577Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_3_1,,skipped,4,48641.5,,,48640.39999997616,,48641.69999998808,2021-10-28T07:02:25.578Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_3_2,,skipped,4,48642.69999998808,,,48640.39999997616,,48642.79999998212,2021-10-28T07:02:25.579Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_3_3,,skipped,4,48644.09999999404,,,48640.39999997616,,48644.19999998808,2021-10-28T07:02:25.580Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_3,,completion,4,48639.29999998212,,,48640.39999997616,,48644.29999998212,2021-10-28T07:02:25.580Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_4_0,,skipped,5,48645.89999997616,,,48645.89999997616,,48645.89999997616,2021-10-28T07:02:25.582Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_4_1,,skipped,5,48648.09999999404,,,48645.89999997616,,48648.19999998808,2021-10-28T07:02:25.584Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_4_2,,skipped,5,48649.29999998212,,,48645.89999997616,,48649.39999997616,2021-10-28T07:02:25.585Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_4_3,,skipped,5,48650.5,,,48645.89999997616,,48650.59999999404,2021-10-28T07:02:25.587Z,48773.157,1635404490,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
