meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,1025,1016.499,1049.871,14681.600000023842,13631.729000023843,14683.899999976158,2021-10-29T05:52:20.953Z,14801.246,1635486710,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,14794.100000023842,14784.672,14801.246,29536.200000047684,14734.954000047685,29536.799999952316,2021-10-29T05:52:35.794Z,29651.56,1635486710,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,cont,response,1,29618.799999952316,29602.513,29651.56,40285.799999952316,10634.239999952315,40286.299999952316,2021-10-29T05:52:46.543Z,40303.945,1635486710,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,cont,response,1,40288.89999997616,40287.047,40303.945,47365.5,7061.555,47366.200000047684,2021-10-29T05:52:53.623Z,47488.092,1635486710,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,944.5,1016.499,1049.871,47365.5,46315.629,47368.5,2021-10-29T05:52:53.626Z,47488.092,1635486710,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,47370.10000002384,,,47370.10000002384,,47370.200000047684,2021-10-29T05:52:53.627Z,47488.092,1635486710,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,,skipped,2,47371,,,47370.10000002384,,47371.200000047684,2021-10-29T05:52:53.628Z,47488.092,1635486710,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,,skipped,2,47372.39999997616,,,47370.10000002384,,47372.5,2021-10-29T05:52:53.629Z,47488.092,1635486710,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,,skipped,2,47373.39999997616,,,47370.10000002384,,47373.60000002384,2021-10-29T05:52:53.631Z,47488.092,1635486710,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,47369,,,47370.10000002384,,47373.700000047684,2021-10-29T05:52:53.631Z,47488.092,1635486710,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_2_0,,skipped,3,47374.799999952316,,,47374.799999952316,,47374.89999997616,2021-10-29T05:52:53.632Z,47488.092,1635486710,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_2_1,,skipped,3,47375.60000002384,,,47374.799999952316,,47375.700000047684,2021-10-29T05:52:53.633Z,47488.092,1635486710,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_2_2,,skipped,3,47376.5,,,47374.799999952316,,47376.700000047684,2021-10-29T05:52:53.634Z,47488.092,1635486710,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_2_3,,skipped,3,47377.5,,,47374.799999952316,,47377.5,2021-10-29T05:52:53.635Z,47488.092,1635486710,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
