meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,1490.3999999761581,1475.721,1675.795,38232.69999998808,36556.90499998808,38241.09999996424,2021-11-06T17:57:14.363Z,38475.457,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,38449.69999998808,38434.368,38475.457,59700.39999997616,21224.942999976156,59701.5,2021-11-06T17:57:35.823Z,59932.491,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,back,response,1,59857.59999996424,59849.415,59932.491,64880.69999998808,4948.208999988077,64881.19999998808,2021-11-06T17:57:41.003Z,64902.492,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,,skipped,1,64884.69999998808,,,64880.69999998808,,64884.89999997616,2021-11-06T17:57:41.007Z,64902.492,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,1382.5999999642372,1475.721,1675.795,64880.69999998808,63204.90499998808,64886.39999997616,2021-11-06T17:57:41.008Z,64902.492,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,64888.69999998808,,,64888.69999998808,,64888.799999952316,2021-11-06T17:57:41.011Z,64902.492,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,cont,response,2,64890.39999997616,64886.121,64902.492,123943.59999996424,59041.10799996424,123945.5,2021-11-06T17:58:40.071Z,123959.775,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,cont,response,2,123948.5,123943.56,123959.775,146055.89999997616,22096.124999976164,146057.39999997616,2021-11-06T17:59:02.183Z,146075.314,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,cont,response,2,146060.79999995232,146058.352,146075.314,161317.59999996424,15242.285999964224,161319.89999997616,2021-11-06T17:59:17.446Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,64887.19999998808,64886.121,64902.492,161317.59999996424,96415.10799996424,161328.5,2021-11-06T17:59:17.454Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_2_0,,skipped,3,161333.79999995232,,,161333.79999995232,,161334.09999996424,2021-11-06T17:59:17.460Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_2_1,,skipped,3,161338.39999997616,,,161333.79999995232,,161338.69999998808,2021-11-06T17:59:17.465Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_2_2,,skipped,3,161341.19999998808,,,161333.79999995232,,161341.39999997616,2021-11-06T17:59:17.467Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_2_3,,skipped,3,161343.79999995232,,,161333.79999995232,,161344,2021-11-06T17:59:17.470Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_2,,completion,3,161330.39999997616,,,161333.79999995232,,161344.59999996424,2021-11-06T17:59:17.471Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_3_0,,skipped,4,161349.09999996424,,,161349.09999996424,,161349.29999995232,2021-11-06T17:59:17.475Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_3_1,,skipped,4,161352.09999996424,,,161349.09999996424,,161352.5,2021-11-06T17:59:17.478Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_3_2,,skipped,4,161355.29999995232,,,161349.09999996424,,161355.39999997616,2021-11-06T17:59:17.481Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_3_3,,skipped,4,161358.19999998808,,,161349.09999996424,,161358.39999997616,2021-11-06T17:59:17.484Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_3,,completion,4,161346.19999998808,,,161349.09999996424,,161358.69999998808,2021-11-06T17:59:17.485Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_4_0,,skipped,5,161362.39999997616,,,161362.39999997616,,161362.69999998808,2021-11-06T17:59:17.489Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_4_1,,skipped,5,161365,,,161362.39999997616,,161365.09999996424,2021-11-06T17:59:17.491Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_4_2,,skipped,5,161366.89999997616,,,161362.39999997616,,161367,2021-11-06T17:59:17.493Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_4_3,,skipped,5,161368.59999996424,,,161362.39999997616,,161368.69999998808,2021-11-06T17:59:17.495Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_4,,completion,5,161359.69999998808,,,161362.39999997616,,161369.19999998808,2021-11-06T17:59:17.495Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_5_0,,skipped,6,161371.19999998808,,,161371.19999998808,,161371.39999997616,2021-11-06T17:59:17.497Z,161685.768,1634936702,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
