meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,1217,1217.32,1238.8,16864,15625.2,16871,2021-10-27T21:58:06.794Z,17019.46,1635371812,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,17008,17008.26,17019.46,35161,18141.54,35176,2021-10-27T21:58:25.099Z,35274.7,1635371812,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,cont,response,1,35264,35264.42,35274.7,55769,20494.300000000003,55780,2021-10-27T21:58:45.703Z,55787.96,1635371812,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,cont,response,1,55785,55785.38,55787.96,66255,10467.04,66270,2021-10-27T21:58:56.194Z,66511.14,1635371812,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,1090,1217.32,1238.8,66255,65016.2,66272,2021-10-27T21:58:56.196Z,66511.14,1635371812,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,66281,,,66281,,66281,2021-10-27T21:58:56.205Z,66511.14,1635371812,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,,skipped,2,66288,,,66281,,66288,2021-10-27T21:58:56.211Z,66511.14,1635371812,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,,skipped,2,66293,,,66281,,66294,2021-10-27T21:58:56.217Z,66511.14,1635371812,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,,skipped,2,66298,,,66281,,66298,2021-10-27T21:58:56.221Z,66511.14,1635371812,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,66276,,,66281,,66299,2021-10-27T21:58:56.222Z,66511.14,1635371812,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_2_0,,skipped,3,66303,,,66303,,66303,2021-10-27T21:58:56.227Z,66511.14,1635371812,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_2_1,,skipped,3,66306,,,66303,,66306,2021-10-27T21:58:56.230Z,66511.14,1635371812,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_2_2,,skipped,3,66309,,,66303,,66309,2021-10-27T21:58:56.233Z,66511.14,1635371812,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_2_3,,skipped,3,66312,,,66303,,66312,2021-10-27T21:58:56.236Z,66511.14,1635371812,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
