meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,2677,2676.84,2701.92,36725,34023.08,36750,2021-10-26T12:10:06.590Z,36884.66,1635250159,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,36868,36868.64,36884.66,60481,23596.339999999997,60491,2021-10-26T12:10:30.330Z,60600.92,1635250159,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,cont,response,1,60594,60594.42,60600.92,80445,19844.08,80451,2021-10-26T12:10:50.290Z,80467.24,1635250159,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,cont,response,1,80461,80461.32,80467.24,88084,7616.759999999995,88090,2021-10-26T12:10:57.929Z,88233.78,1635250159,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,2487,2676.84,2701.92,88084,85382.08,88091,2021-10-26T12:10:57.929Z,88233.78,1635250159,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,88096,,,88096,,88096,2021-10-26T12:10:57.935Z,88233.78,1635250159,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,,skipped,2,88098,,,88096,,88098,2021-10-26T12:10:57.937Z,88233.78,1635250159,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,,skipped,2,88100,,,88096,,88100,2021-10-26T12:10:57.939Z,88233.78,1635250159,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,,skipped,2,88101,,,88096,,88101,2021-10-26T12:10:57.941Z,88233.78,1635250159,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,88092,,,88096,,88102,2021-10-26T12:10:57.941Z,88233.78,1635250159,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_2_0,,skipped,3,88106,,,88106,,88106,2021-10-26T12:10:57.946Z,88233.78,1635250159,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_2_1,,skipped,3,88108,,,88106,,88108,2021-10-26T12:10:57.947Z,88233.78,1635250159,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_2_2,,skipped,3,88110,,,88106,,88110,2021-10-26T12:10:57.949Z,88233.78,1635250159,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_2_3,,skipped,3,88111,,,88106,,88111,2021-10-26T12:10:57.950Z,88233.78,1635250159,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_2,,completion,3,88104,,,88106,,88111,2021-10-26T12:10:57.950Z,88233.78,1635250159,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_3_0,,skipped,4,88112,,,88112,,88112,2021-10-26T12:10:57.952Z,88233.78,1635250159,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
