meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,722.1999999880791,733.903,750.557,60907.19999998808,60156.64299998808,60909.39999997616,2021-10-31T17:56:47.842Z,61019.496,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,61016,61002.805,61019.496,85654.80000001192,24635.30400001192,85655.30000001192,2021-10-31T17:57:12.588Z,85737.084,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,cont,response,1,85727.89999997616,85720.365,85737.084,99775.89999997616,14038.815999976156,99776.30000001192,2021-10-31T17:57:26.709Z,99787.64,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,cont,response,1,99779,99770.768,99787.64,105404.5,5616.860000000001,105405.10000002384,2021-10-31T17:57:32.338Z,105571.14,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,675.3000000119209,733.903,750.557,105404.5,104653.943,105406.89999997616,2021-10-31T17:57:32.339Z,105571.14,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,105408.5,,,105408.5,,105408.60000002384,2021-10-31T17:57:32.341Z,105571.14,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,,skipped,2,105414.80000001192,,,105408.5,,105414.89999997616,2021-10-31T17:57:32.347Z,105571.14,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,,skipped,2,105416.10000002384,,,105408.5,,105416.19999998808,2021-10-31T17:57:32.349Z,105571.14,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,,skipped,2,105416.89999997616,,,105408.5,,105417.10000002384,2021-10-31T17:57:32.350Z,105571.14,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,105407.5,,,105408.5,,105417.30000001192,2021-10-31T17:57:32.350Z,105571.14,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_2_0,,skipped,3,105418.19999998808,,,105418.19999998808,,105418.30000001192,2021-10-31T17:57:32.351Z,105571.14,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_2_1,,skipped,3,105418.89999997616,,,105418.19999998808,,105419,2021-10-31T17:57:32.351Z,105571.14,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_2_2,,skipped,3,105419.69999998808,,,105418.19999998808,,105419.80000001192,2021-10-31T17:57:32.352Z,105571.14,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_2_3,,skipped,3,105420.39999997616,,,105418.19999998808,,105420.5,2021-10-31T17:57:32.353Z,105571.14,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_2,,completion,3,105417.60000002384,,,105418.19999998808,,105420.60000002384,2021-10-31T17:57:32.353Z,105571.14,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_3_0,,skipped,4,105421.5,,,105421.5,,105421.5,2021-10-31T17:57:32.354Z,105571.14,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_3_1,,skipped,4,105422.19999998808,,,105421.5,,105422.39999997616,2021-10-31T17:57:32.355Z,105571.14,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_3_2,,skipped,4,105423.19999998808,,,105421.5,,105423.19999998808,2021-10-31T17:57:32.356Z,105571.14,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_3_3,,skipped,4,105423.80000001192,,,105421.5,,105423.89999997616,2021-10-31T17:57:32.356Z,105571.14,1635702814,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
