meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,708,708.82,732.82,866623,865890.18,866626,2021-10-28T15:46:41.437Z,866817.56,1635347803,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,866802,866802.5,866817.56,870670,3852.439999999944,870673,2021-10-28T15:46:45.483Z,870770.7,1635347803,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,cont,response,1,870757,870757.1,870770.7,882451,11680.300000000047,882455,2021-10-28T15:46:57.265Z,882463.28,1635347803,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,cont,response,1,882460,882459.34,882463.28,884388,1924.719999999972,884391,2021-10-28T15:46:59.202Z,884564.94,1635347803,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,636,708.82,732.82,884388,883655.18,884392,2021-10-28T15:46:59.202Z,884564.94,1635347803,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,884396,,,884396,,884396,2021-10-28T15:46:59.206Z,884564.94,1635347803,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,,skipped,2,884398,,,884396,,884398,2021-10-28T15:46:59.209Z,884564.94,1635347803,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,,skipped,2,884402,,,884396,,884402,2021-10-28T15:46:59.212Z,884564.94,1635347803,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,,skipped,2,884404,,,884396,,884404,2021-10-28T15:46:59.214Z,884564.94,1635347803,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,884394,,,884396,,884404,2021-10-28T15:46:59.214Z,884564.94,1635347803,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_2_0,,skipped,3,884406,,,884406,,884406,2021-10-28T15:46:59.217Z,884564.94,1635347803,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_2_1,,skipped,3,884409,,,884406,,884409,2021-10-28T15:46:59.220Z,884564.94,1635347803,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_2_2,,skipped,3,884412,,,884406,,884412,2021-10-28T15:46:59.222Z,884564.94,1635347803,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_2_3,,skipped,3,884414,,,884406,,884414,2021-10-28T15:46:59.224Z,884564.94,1635347803,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_2,,completion,3,884405,,,884406,,884414,2021-10-28T15:46:59.224Z,884564.94,1635347803,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
