meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,608,617.04,633.7,10015,9381.3,10024,2021-10-26T13:17:41.772Z,10136.44,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,10136,10136.3,10136.44,22531,12394.56,22545,2021-10-26T13:17:54.294Z,22617.88,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,cont,response,1,22618,22617.76,22617.88,37265,14647.119999999999,37273,2021-10-26T13:18:09.022Z,37282.42,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,cont,response,1,37282,37282.3,37282.42,42718,5435.580000000002,42727,2021-10-26T13:18:14.475Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,564,617.04,633.7,42718,42084.3,42728,2021-10-26T13:18:14.476Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,42732,,,42732,,42732,2021-10-26T13:18:14.480Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,,skipped,2,42737,,,42732,,42737,2021-10-26T13:18:14.485Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,,skipped,2,42739,,,42732,,42739,2021-10-26T13:18:14.488Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,,skipped,2,42743,,,42732,,42743,2021-10-26T13:18:14.491Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,42729,,,42732,,42743,2021-10-26T13:18:14.491Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_2_0,,skipped,3,42746,,,42746,,42746,2021-10-26T13:18:14.494Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_2_1,,skipped,3,42748,,,42746,,42748,2021-10-26T13:18:14.497Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_2_2,,skipped,3,42751,,,42746,,42751,2021-10-26T13:18:14.499Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_2_3,,skipped,3,42754,,,42746,,42754,2021-10-26T13:18:14.501Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_2,,completion,3,42744,,,42746,,42754,2021-10-26T13:18:14.502Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_3_0,,skipped,4,42756,,,42756,,42756,2021-10-26T13:18:14.505Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_3_1,,skipped,4,42758,,,42756,,42758,2021-10-26T13:18:14.507Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_3_2,,skipped,4,42761,,,42756,,42761,2021-10-26T13:18:14.509Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_3_3,,skipped,4,42763,,,42756,,42763,2021-10-26T13:18:14.512Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_3,,completion,4,42755,,,42756,,42764,2021-10-26T13:18:14.512Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_4_0,,skipped,5,42767,,,42767,,42767,2021-10-26T13:18:14.516Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_4_1,,skipped,5,42769,,,42767,,42769,2021-10-26T13:18:14.517Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_4_2,,skipped,5,42771,,,42767,,42772,2021-10-26T13:18:14.520Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_4_3,,skipped,5,42774,,,42767,,42774,2021-10-26T13:18:14.522Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_4,,completion,5,42764,,,42767,,42774,2021-10-26T13:18:14.523Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_5_0,,skipped,6,42776,,,42776,,42776,2021-10-26T13:18:14.526Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_5_1,,skipped,6,42778,,,42776,,42778,2021-10-26T13:18:14.527Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_5_2,,skipped,6,42781,,,42776,,42781,2021-10-26T13:18:14.529Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_5_3,,skipped,6,42783,,,42776,,42783,2021-10-26T13:18:14.531Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_5,,completion,6,42775,,,42776,,42784,2021-10-26T13:18:14.531Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_6_0,,skipped,7,42786,,,42786,,42786,2021-10-26T13:18:14.534Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_6_1,,skipped,7,42788,,,42786,,42788,2021-10-26T13:18:14.536Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_6_2,,skipped,7,42790,,,42786,,42790,2021-10-26T13:18:14.538Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_6_3,,skipped,7,42792,,,42786,,42792,2021-10-26T13:18:14.541Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_6,,completion,7,42784,,,42786,,42793,2021-10-26T13:18:14.541Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_7_0,,skipped,8,42795,,,42795,,42795,2021-10-26T13:18:14.543Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_7_1,,skipped,8,42797,,,42795,,42797,2021-10-26T13:18:14.545Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_7_2,,skipped,8,42799,,,42795,,42799,2021-10-26T13:18:14.547Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_7_3,,skipped,8,42801,,,42795,,42801,2021-10-26T13:18:14.550Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_7,,completion,8,42793,,,42795,,42802,2021-10-26T13:18:14.550Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_8_0,,skipped,9,42804,,,42804,,42804,2021-10-26T13:18:14.553Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_8_1,,skipped,9,42806,,,42804,,42807,2021-10-26T13:18:14.555Z,42935.92,1635254246,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
