meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,972,971.86,1015.18,8201,7185.82,8219,2021-11-07T22:10:02.932Z,8331.94,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,8327,8327.1,8331.94,24217,15885.06,24233,2021-11-07T22:10:18.947Z,24315.34,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,cont,response,1,24315,24315.16,24315.34,29983,5667.66,30001,2021-11-07T22:10:24.715Z,30015.2,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,cont,response,1,30008,30007.42,30015.2,33935,3919.7999999999993,33945,2021-11-07T22:10:28.659Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,866,971.86,1015.18,33935,32919.82,33946,2021-11-07T22:10:28.659Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,33952,,,33952,,33953,2021-11-07T22:10:28.666Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,,skipped,2,33956,,,33952,,33957,2021-11-07T22:10:28.670Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,,skipped,2,33961,,,33952,,33961,2021-11-07T22:10:28.675Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,,skipped,2,33966,,,33952,,33966,2021-11-07T22:10:28.680Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,33948,,,33952,,33968,2021-11-07T22:10:28.681Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_2_0,,skipped,3,33973,,,33973,,33974,2021-11-07T22:10:28.687Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_2_1,,skipped,3,33979,,,33973,,33980,2021-11-07T22:10:28.693Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_2_2,,skipped,3,33988,,,33973,,33988,2021-11-07T22:10:28.702Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_2_3,,skipped,3,33993,,,33973,,33993,2021-11-07T22:10:28.706Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_2,,completion,3,33970,,,33973,,33993,2021-11-07T22:10:28.707Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_3_0,,skipped,4,33997,,,33997,,33997,2021-11-07T22:10:28.711Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_3_1,,skipped,4,34002,,,33997,,34002,2021-11-07T22:10:28.715Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_3_2,,skipped,4,34005,,,33997,,34005,2021-11-07T22:10:28.719Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_3_3,,skipped,4,34010,,,33997,,34010,2021-11-07T22:10:28.723Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_3,,completion,4,33995,,,33997,,34010,2021-11-07T22:10:28.724Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_4_0,,skipped,5,34014,,,34014,,34015,2021-11-07T22:10:28.728Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_4_1,,skipped,5,34017,,,34014,,34017,2021-11-07T22:10:28.731Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_4_2,,skipped,5,34020,,,34014,,34020,2021-11-07T22:10:28.734Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_4_3,,skipped,5,34024,,,34014,,34024,2021-11-07T22:10:28.738Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_4,,completion,5,34011,,,34014,,34024,2021-11-07T22:10:28.738Z,34381.86,1636322981,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
