meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,927.8999999761581,920.75,1037.443,8499.699999988079,7462.256999988079,8505.699999988079,2021-10-23T11:56:42.599Z,8554.135,1634990186,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,8528.199999988079,8520.79,8554.135,19269.69999998808,10715.564999988079,19270.799999952316,2021-10-23T11:56:53.364Z,19304.138,1634990186,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,cont,response,1,19291.099999964237,19287.036,19304.138,31189.899999976158,11885.76199997616,31190.899999976158,2021-10-23T11:57:05.284Z,31204.14,1634990186,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,cont,response,1,31195.69999998808,31187.093,31204.14,36204.69999998808,5000.55999998808,36205.799999952316,2021-10-23T11:57:10.299Z,36604.133,1634990186,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,891,920.75,1037.443,36204.69999998808,35167.25699998808,36209.799999952316,2021-10-23T11:57:10.303Z,36604.133,1634990186,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,36214.69999998808,,,36214.799999952316,,36215.09999996424,2021-10-23T11:57:10.308Z,36604.133,1634990186,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,,skipped,2,36218.09999996424,,,36214.799999952316,,36218.39999997616,2021-10-23T11:57:10.311Z,36604.133,1634990186,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,,skipped,2,36222.09999996424,,,36214.799999952316,,36222.299999952316,2021-10-23T11:57:10.315Z,36604.133,1634990186,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,,skipped,2,36225.89999997616,,,36214.799999952316,,36226.5,2021-10-23T11:57:10.320Z,36604.133,1634990186,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,36211.39999997616,,,36214.799999952316,,36227,2021-10-23T11:57:10.320Z,36604.133,1634990186,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
