meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,621,635,669,29707,29072,29709,2021-10-23T06:59:33.987Z,29865,1634972334,incremental,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,29832,29837,29865,48972,19135,48973,2021-10-23T06:59:53.251Z,49129,1634972334,incremental,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,cont,response,1,49073,49079,49129,70032,20953,70033,2021-10-23T07:00:14.311Z,70099,1634972334,incremental,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,cont,response,1,70047,70062,70099,80287,10225,80288,2021-10-23T07:00:24.566Z,80474,1634972334,incremental,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,566.0000000000001,635,669,80287,79618,80291,2021-10-23T07:00:24.569Z,80474,1634972334,incremental,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,80300,,,80300,,80300,2021-10-23T07:00:24.578Z,80474,1634972334,incremental,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,,skipped,2,80303,,,80300,,80304,2021-10-23T07:00:24.582Z,80474,1634972334,incremental,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,,skipped,2,80309,,,80300,,80309,2021-10-23T07:00:24.587Z,80474,1634972334,incremental,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,,skipped,2,80313,,,80300,,80314,2021-10-23T07:00:24.591Z,80474,1634972334,incremental,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,80295,,,80300,,80314,2021-10-23T07:00:24.592Z,80474,1634972334,incremental,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
