meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,1444,1443.92,1472.02,48822,47349.98,48834,2021-10-26T08:03:11.584Z,49082.82,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,49075,49075.1,49082.82,71528,22445.18,71535,2021-10-26T08:03:34.285Z,71730.82,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,cont,response,1,71720,71719.72,71730.82,92637,20906.179999999993,92644,2021-10-26T08:03:55.393Z,92649.62,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,cont,response,1,92650,92649.32,92649.62,98372,5722.380000000005,98377,2021-10-26T08:04:01.125Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,1268,1443.92,1472.02,98372,96899.98,98378,2021-10-26T08:04:01.128Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,98384,,,98384,,98385,2021-10-26T08:04:01.134Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,,skipped,2,98387,,,98384,,98388,2021-10-26T08:04:01.137Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,,skipped,2,98389,,,98384,,98389,2021-10-26T08:04:01.138Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,,skipped,2,98390,,,98384,,98390,2021-10-26T08:04:01.139Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,98381,,,98384,,98390,2021-10-26T08:04:01.139Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_2_0,,skipped,3,98392,,,98392,,98392,2021-10-26T08:04:01.141Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_2_1,,skipped,3,98393,,,98392,,98393,2021-10-26T08:04:01.141Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_2_2,,skipped,3,98395,,,98392,,98395,2021-10-26T08:04:01.144Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_2_3,,skipped,3,98397,,,98392,,98397,2021-10-26T08:04:01.146Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_2,,completion,3,98391,,,98392,,98398,2021-10-26T08:04:01.147Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_3_0,,skipped,4,98401,,,98401,,98401,2021-10-26T08:04:01.150Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_3_1,,skipped,4,98403,,,98401,,98403,2021-10-26T08:04:01.153Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_3_2,,skipped,4,98405,,,98401,,98405,2021-10-26T08:04:01.155Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_3_3,,skipped,4,98408,,,98401,,98408,2021-10-26T08:04:01.158Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_3,,completion,4,98399,,,98401,,98409,2021-10-26T08:04:01.159Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_4_0,,skipped,5,98414,,,98414,,98414,2021-10-26T08:04:01.164Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_4_1,,skipped,5,98417,,,98414,,98417,2021-10-26T08:04:01.166Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_4_2,,skipped,5,98419,,,98414,,98419,2021-10-26T08:04:01.169Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_4_3,,skipped,5,98422,,,98414,,98422,2021-10-26T08:04:01.171Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_4,,completion,5,98410,,,98414,,98422,2021-10-26T08:04:01.172Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_5_0,,skipped,6,98425,,,98425,,98425,2021-10-26T08:04:01.175Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_5_1,,skipped,6,98427,,,98425,,98427,2021-10-26T08:04:01.177Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_5_2,,skipped,6,98429,,,98425,,98429,2021-10-26T08:04:01.179Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_5_3,,skipped,6,98432,,,98425,,98432,2021-10-26T08:04:01.181Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_5,,completion,6,98423,,,98425,,98432,2021-10-26T08:04:01.181Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_6_0,,skipped,7,98433,,,98433,,98434,2021-10-26T08:04:01.183Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_6_1,,skipped,7,98437,,,98433,,98437,2021-10-26T08:04:01.186Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_6_2,,skipped,7,98438,,,98433,,98438,2021-10-26T08:04:01.187Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_6_3,,skipped,7,98440,,,98433,,98440,2021-10-26T08:04:01.189Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_6,,completion,7,98433,,,98433,,98440,2021-10-26T08:04:01.189Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_7_0,,skipped,8,98442,,,98442,,98443,2021-10-26T08:04:01.192Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_7_1,,skipped,8,98444,,,98442,,98444,2021-10-26T08:04:01.193Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_7_2,,skipped,8,98446,,,98442,,98446,2021-10-26T08:04:01.196Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_7_3,,skipped,8,98448,,,98442,,98448,2021-10-26T08:04:01.198Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_7,,completion,8,98441,,,98442,,98449,2021-10-26T08:04:01.198Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_8_0,,skipped,9,98452,,,98452,,98452,2021-10-26T08:04:01.202Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_8_1,,skipped,9,98453,,,98452,,98453,2021-10-26T08:04:01.203Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_8_2,,skipped,9,98455,,,98452,,98455,2021-10-26T08:04:01.205Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_8_3,,skipped,9,98457,,,98452,,98457,2021-10-26T08:04:01.207Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_8,,completion,9,98450,,,98452,,98457,2021-10-26T08:04:01.207Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_9_0,,skipped,10,98461,,,98461,,98461,2021-10-26T08:04:01.210Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_9_1,,skipped,10,98463,,,98461,,98463,2021-10-26T08:04:01.213Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_9_2,,skipped,10,98465,,,98461,,98465,2021-10-26T08:04:01.214Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_9_3,,skipped,10,98467,,,98461,,98467,2021-10-26T08:04:01.216Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_9,,completion,10,98459,,,98461,,98467,2021-10-26T08:04:01.216Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_10_0,,skipped,11,98469,,,98469,,98469,2021-10-26T08:04:01.219Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_10_1,,skipped,11,98471,,,98469,,98471,2021-10-26T08:04:01.220Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_10_2,,skipped,11,98473,,,98469,,98473,2021-10-26T08:04:01.222Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_10_3,,skipped,11,98474,,,98469,,98474,2021-10-26T08:04:01.224Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_10,,completion,11,98468,,,98469,,98474,2021-10-26T08:04:01.224Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_11_0,,skipped,12,98477,,,98477,,98477,2021-10-26T08:04:01.227Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_11_1,,skipped,12,98480,,,98477,,98480,2021-10-26T08:04:01.229Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_11_2,,skipped,12,98481,,,98477,,98481,2021-10-26T08:04:01.230Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_11_3,,skipped,12,98481,,,98477,,98481,2021-10-26T08:04:01.231Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_11,,completion,12,98476,,,98477,,98481,2021-10-26T08:04:01.231Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_12_0,,skipped,13,98484,,,98484,,98484,2021-10-26T08:04:01.233Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_12_1,,skipped,13,98485,,,98484,,98485,2021-10-26T08:04:01.234Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_12_2,,skipped,13,98485,,,98484,,98485,2021-10-26T08:04:01.235Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_12_3,,skipped,13,98486,,,98484,,98486,2021-10-26T08:04:01.236Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_12,,completion,13,98483,,,98484,,98486,2021-10-26T08:04:01.236Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_13_0,,skipped,14,98488,,,98488,,98488,2021-10-26T08:04:01.237Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_13_1,,skipped,14,98488,,,98488,,98489,2021-10-26T08:04:01.238Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_13_2,,skipped,14,98490,,,98488,,98490,2021-10-26T08:04:01.240Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_13_3,,skipped,14,98491,,,98488,,98491,2021-10-26T08:04:01.240Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_13,,completion,14,98487,,,98488,,98491,2021-10-26T08:04:01.241Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_14_0,,skipped,15,98492,,,98492,,98492,2021-10-26T08:04:01.242Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_14_1,,skipped,15,98493,,,98492,,98493,2021-10-26T08:04:01.242Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_14_2,,skipped,15,98493,,,98492,,98493,2021-10-26T08:04:01.243Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_14_3,,skipped,15,98494,,,98492,,98494,2021-10-26T08:04:01.244Z,98526.02,1635235335,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
