meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,1044.0999999046326,1040.709,1190.73,7957.199999809265,6766.469999809266,7963.299999952316,2021-10-26T15:04:17.017Z,8124.049,1635260630,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,8097.599999904633,8090.809,8124.049,16412.299999952316,8288.250999952317,16413.39999985695,2021-10-26T15:04:25.467Z,16545.236,1635260630,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,cont,response,1,16505.89999985695,16490.427,16545.236,25496.39999985695,8951.163999856948,25497.599999904633,2021-10-26T15:04:34.551Z,25507.233,1635260630,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,cont,response,1,25503.89999985695,25490.461,25507.233,29528.89999985695,4021.6669998569487,29530.099999904633,2021-10-26T15:04:38.584Z,29757.25,1635260630,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,972.5,1040.709,1190.73,29528.89999985695,28338.16999985695,29535.89999985695,2021-10-26T15:04:38.590Z,29757.25,1635260630,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,29540.39999985695,,,29540.5,,29540.699999809265,2021-10-26T15:04:38.594Z,29757.25,1635260630,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,,skipped,2,29542.89999985695,,,29540.5,,29543,2021-10-26T15:04:38.597Z,29757.25,1635260630,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,,skipped,2,29545.39999985695,,,29540.5,,29545.599999904633,2021-10-26T15:04:38.599Z,29757.25,1635260630,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,,skipped,2,29547.799999952316,,,29540.5,,29548.099999904633,2021-10-26T15:04:38.602Z,29757.25,1635260630,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,29537.699999809265,,,29540.5,,29548.5,2021-10-26T15:04:38.602Z,29757.25,1635260630,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
