meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,735,742.7,759.36,15453,14693.64,15468,2021-10-30T09:58:35.415Z,15600.26,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,15586,15585.66,15600.26,56843,41242.74,56859,2021-10-30T09:59:16.807Z,56941.56,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,cont,response,1,56927,56927,56941.56,94515,37573.44,94538,2021-10-30T09:59:54.485Z,94551.84,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,cont,response,1,94543,94542.68,94551.84,98562,4010.1600000000035,98571,2021-10-30T09:59:58.519Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,683,742.7,759.36,98562,97802.64,98573,2021-10-30T09:59:58.520Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,98578,,,98578,,98578,2021-10-30T09:59:58.525Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,,skipped,2,98579,,,98578,,98579,2021-10-30T09:59:58.527Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,,skipped,2,98581,,,98578,,98581,2021-10-30T09:59:58.528Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,,skipped,2,98582,,,98578,,98582,2021-10-30T09:59:58.530Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,98575,,,98578,,98583,2021-10-30T09:59:58.530Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_2_0,,skipped,3,98584,,,98584,,98584,2021-10-30T09:59:58.532Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_2_1,,skipped,3,98586,,,98584,,98586,2021-10-30T09:59:58.533Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_2_2,,skipped,3,98587,,,98584,,98588,2021-10-30T09:59:58.534Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_2_3,,skipped,3,98589,,,98584,,98589,2021-10-30T09:59:58.536Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_2,,completion,3,98583,,,98584,,98589,2021-10-30T09:59:58.536Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_3_0,,skipped,4,98590,,,98590,,98590,2021-10-30T09:59:58.537Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_3_1,,skipped,4,98591,,,98590,,98591,2021-10-30T09:59:58.538Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_3_2,,skipped,4,98592,,,98590,,98592,2021-10-30T09:59:58.539Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_3_3,,skipped,4,98593,,,98590,,98593,2021-10-30T09:59:58.541Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_3,,completion,4,98589,,,98590,,98593,2021-10-30T09:59:58.541Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_4_0,,skipped,5,98595,,,98595,,98595,2021-10-30T09:59:58.543Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_4_1,,skipped,5,98596,,,98595,,98596,2021-10-30T09:59:58.544Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_4_2,,skipped,5,98597,,,98595,,98597,2021-10-30T09:59:58.545Z,98765.88,1635587894,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
