meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,863,880.58,913.92,13405,12491.08,13418,2021-10-26T11:35:52.257Z,13545.66,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,13533,13532.82,13545.66,37265,23719.34,37274,2021-10-26T11:36:16.113Z,37359.2,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,cont,response,1,37357,37356.62,37359.2,54015,16655.800000000003,54021,2021-10-26T11:36:32.859Z,54027.54,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,cont,response,1,54027,54027.28,54027.54,59139,5111.459999999999,59142,2021-10-26T11:36:37.980Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,795,880.58,913.92,59139,58225.08,59143,2021-10-26T11:36:37.981Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,59150,,,59150,,59150,2021-10-26T11:36:37.989Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,,skipped,2,59153,,,59150,,59153,2021-10-26T11:36:37.991Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,,skipped,2,59156,,,59150,,59156,2021-10-26T11:36:37.994Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,,skipped,2,59158,,,59150,,59158,2021-10-26T11:36:37.997Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,59147,,,59150,,59159,2021-10-26T11:36:37.997Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_2_0,,skipped,3,59161,,,59161,,59162,2021-10-26T11:36:38.001Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_2_1,,skipped,3,59166,,,59161,,59166,2021-10-26T11:36:38.004Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_2_2,,skipped,3,59169,,,59161,,59169,2021-10-26T11:36:38.008Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_2_3,,skipped,3,59172,,,59161,,59172,2021-10-26T11:36:38.010Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_2,,completion,3,59160,,,59161,,59172,2021-10-26T11:36:38.010Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_3_0,,skipped,4,59175,,,59175,,59175,2021-10-26T11:36:38.013Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_3_1,,skipped,4,59176,,,59175,,59177,2021-10-26T11:36:38.015Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_3_2,,skipped,4,59180,,,59175,,59180,2021-10-26T11:36:38.018Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_3_3,,skipped,4,59182,,,59175,,59183,2021-10-26T11:36:38.020Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_3,,completion,4,59173,,,59175,,59183,2021-10-26T11:36:38.021Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_4_0,,skipped,5,59186,,,59186,,59186,2021-10-26T11:36:38.025Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_4_1,,skipped,5,59188,,,59186,,59188,2021-10-26T11:36:38.026Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_4_2,,skipped,5,59190,,,59186,,59190,2021-10-26T11:36:38.028Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_4_3,,skipped,5,59192,,,59186,,59193,2021-10-26T11:36:38.031Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_4,,completion,5,59183,,,59186,,59193,2021-10-26T11:36:38.031Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_5_0,,skipped,6,59196,,,59196,,59196,2021-10-26T11:36:38.034Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_5_1,,skipped,6,59198,,,59196,,59198,2021-10-26T11:36:38.036Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_5_2,,skipped,6,59200,,,59196,,59200,2021-10-26T11:36:38.038Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_5_3,,skipped,6,59202,,,59196,,59202,2021-10-26T11:36:38.040Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_5,,completion,6,59194,,,59196,,59203,2021-10-26T11:36:38.040Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_6_0,,skipped,7,59205,,,59205,,59205,2021-10-26T11:36:38.043Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_6_1,,skipped,7,59207,,,59205,,59207,2021-10-26T11:36:38.045Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_6_2,,skipped,7,59209,,,59205,,59209,2021-10-26T11:36:38.047Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_6_3,,skipped,7,59211,,,59205,,59212,2021-10-26T11:36:38.050Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_6,,completion,7,59203,,,59205,,59212,2021-10-26T11:36:38.050Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_7_0,,skipped,8,59214,,,59214,,59214,2021-10-26T11:36:38.053Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_7_1,,skipped,8,59216,,,59214,,59216,2021-10-26T11:36:38.054Z,59372.98,1635248129,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
