meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,699,709.42,726.08,9647,8920.92,9676,2021-10-22T09:01:43.721Z,9788.72,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,9777,9776.82,9788.72,25803,16014.28,25817,2021-10-22T09:01:59.863Z,25898.08,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,cont,response,1,25892,25892.44,25898.08,33539,7640.919999999998,33544,2021-10-22T09:02:07.589Z,33547.96,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,cont,response,1,33548,33547.86,33547.96,36272,2724.040000000001,36288,2021-10-22T09:02:10.333Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,646,709.42,726.08,36272,35545.92,36288,2021-10-22T09:02:10.333Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,36291,,,36291,,36291,2021-10-22T09:02:10.337Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,,skipped,2,36293,,,36291,,36293,2021-10-22T09:02:10.338Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,,skipped,2,36295,,,36291,,36295,2021-10-22T09:02:10.339Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,,skipped,2,36296,,,36291,,36296,2021-10-22T09:02:10.341Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,36289,,,36291,,36296,2021-10-22T09:02:10.341Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_2_0,,skipped,3,36298,,,36298,,36298,2021-10-22T09:02:10.343Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_2_1,,skipped,3,36300,,,36298,,36300,2021-10-22T09:02:10.345Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_2_2,,skipped,3,36301,,,36298,,36301,2021-10-22T09:02:10.346Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_2_3,,skipped,3,36303,,,36298,,36303,2021-10-22T09:02:10.348Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_2,,completion,3,36297,,,36298,,36303,2021-10-22T09:02:10.348Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_3_0,,skipped,4,36304,,,36304,,36305,2021-10-22T09:02:10.350Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_3_1,,skipped,4,36305,,,36304,,36305,2021-10-22T09:02:10.351Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_3_2,,skipped,4,36306,,,36304,,36306,2021-10-22T09:02:10.352Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_3_3,,skipped,4,36308,,,36304,,36308,2021-10-22T09:02:10.353Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_3,,completion,4,36303,,,36304,,36308,2021-10-22T09:02:10.354Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_4_0,,skipped,5,36310,,,36310,,36310,2021-10-22T09:02:10.355Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_4_1,,skipped,5,36311,,,36310,,36311,2021-10-22T09:02:10.356Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_4_2,,skipped,5,36312,,,36310,,36312,2021-10-22T09:02:10.357Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_4_3,,skipped,5,36313,,,36310,,36313,2021-10-22T09:02:10.359Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_4,,completion,5,36309,,,36310,,36314,2021-10-22T09:02:10.359Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_5_0,,skipped,6,36315,,,36315,,36315,2021-10-22T09:02:10.360Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_5_1,,skipped,6,36316,,,36315,,36316,2021-10-22T09:02:10.361Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_5_2,,skipped,6,36317,,,36315,,36317,2021-10-22T09:02:10.362Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_5_3,,skipped,6,36318,,,36315,,36318,2021-10-22T09:02:10.364Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_5,,completion,6,36314,,,36315,,36319,2021-10-22T09:02:10.364Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_6_0,,skipped,7,36320,,,36320,,36320,2021-10-22T09:02:10.366Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_6_1,,skipped,7,36321,,,36320,,36321,2021-10-22T09:02:10.366Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_6_2,,skipped,7,36323,,,36320,,36324,2021-10-22T09:02:10.368Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_6_3,,skipped,7,36325,,,36320,,36325,2021-10-22T09:02:10.370Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_6,,completion,7,36319,,,36320,,36325,2021-10-22T09:02:10.370Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_7_0,,skipped,8,36326,,,36326,,36326,2021-10-22T09:02:10.371Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_7_1,,skipped,8,36326,,,36326,,36326,2021-10-22T09:02:10.372Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_7_2,,skipped,8,36327,,,36326,,36327,2021-10-22T09:02:10.373Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_7_3,,skipped,8,36329,,,36326,,36329,2021-10-22T09:02:10.374Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_7,,completion,8,36325,,,36326,,36329,2021-10-22T09:02:10.374Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_8_0,,skipped,9,36330,,,36330,,36330,2021-10-22T09:02:10.376Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_8_1,,skipped,9,36331,,,36330,,36331,2021-10-22T09:02:10.377Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_8_2,,skipped,9,36332,,,36330,,36333,2021-10-22T09:02:10.378Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_8_3,,skipped,9,36334,,,36330,,36334,2021-10-22T09:02:10.379Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_8,,completion,9,36330,,,36330,,36334,2021-10-22T09:02:10.379Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_9_0,,skipped,10,36335,,,36335,,36335,2021-10-22T09:02:10.381Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_9_1,,skipped,10,36336,,,36335,,36336,2021-10-22T09:02:10.381Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_9_2,,skipped,10,36338,,,36335,,36338,2021-10-22T09:02:10.383Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_9_3,,skipped,10,36339,,,36335,,36339,2021-10-22T09:02:10.383Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_9,,completion,10,36335,,,36335,,36339,2021-10-22T09:02:10.384Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_10_0,,skipped,11,36340,,,36340,,36340,2021-10-22T09:02:10.385Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_10_1,,skipped,11,36341,,,36340,,36341,2021-10-22T09:02:10.386Z,36398.18,1634893289,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
