meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,580.2000000029802,568.207,601.49,3735.5999999940395,3134.1099999940398,3738,2021-10-28T08:28:25.650Z,3883.938,1635409561,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,3869.0999999940395,3867.275,3883.938,22271.70000000298,18387.76200000298,22273,2021-10-28T08:28:44.186Z,22378.605,1635409561,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,back,response,1,22367.79999999702,22362.213,22378.605,29126.70000000298,6748.095000002981,29127.29999999702,2021-10-28T08:28:51.040Z,29143.364,1635409561,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,,skipped,1,29129.79999999702,,,29126.70000000298,,29129.90000000596,2021-10-28T08:28:51.042Z,29143.364,1635409561,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,530.4000000059605,568.207,601.49,29126.70000000298,28525.21000000298,29130.90000000596,2021-10-28T08:28:51.043Z,29143.364,1635409561,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,29132.20000000298,,,29132.20000000298,,29132.29999999702,2021-10-28T08:28:51.045Z,29143.364,1635409561,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,cont,response,2,29133,29127.544,29143.364,30546.09999999404,1402.7359999940381,30546.90000000596,2021-10-28T08:28:52.459Z,30559.696,1635409561,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,cont,response,2,30555.90000000596,30543.154,30559.696,36581.29999999702,6021.60399999702,36582.59999999404,2021-10-28T08:28:58.495Z,36591.299,1635409561,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,cont,response,2,36586.59999999404,36575.302,36591.299,39796.29999999702,3205.0009999970207,39797,2021-10-28T08:29:01.709Z,39890.251,1635409561,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,29131.40000000596,29127.544,29143.364,39796.29999999702,10652.935999997018,39797.29999999702,2021-10-28T08:29:01.710Z,39890.251,1635409561,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_2_0,,skipped,3,39800.20000000298,,,39800.20000000298,,39800.40000000596,2021-10-28T08:29:01.713Z,39890.251,1635409561,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
