meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward,Strategie,Zweck,Probleme
[object Object],Screen_1,canvas.Screen,0_0_0_0,cont,response,1,293.5,296.13,312.83,19034.600000023842,18721.77000002384,19038.5,2021-10-27T10:30:14.784Z,19062.022,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_0_1,cont,response,1,19058.799999952316,19045.413,19062.022,39874.200000047684,20812.178000047683,39875.10000002384,2021-10-27T10:30:35.621Z,39911.2,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_0_2,cont,response,1,39894.299999952316,39894.636,39911.2,235916.60000002384,196005.40000002383,235917.70000004768,2021-10-27T10:33:51.662Z,235936.212,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_0_3,cont,response,1,235921,235908.293,235936.212,248633.10000002384,12696.888000023842,248633.79999995232,2021-10-27T10:34:04.378Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_0,,completion,1,279.89999997615814,296.13,312.83,248633.10000002384,248320.27000002385,248638.10000002384,2021-10-27T10:34:04.382Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_1_0,,skipped,2,248641,,,248641,,248641.20000004768,2021-10-27T10:34:04.385Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_1_1,,skipped,2,248642.5,,,248641,,248642.60000002384,2021-10-27T10:34:04.387Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_1_2,,skipped,2,248644.10000002384,,,248641,,248644.29999995232,2021-10-27T10:34:04.389Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_1_3,,skipped,2,248645.79999995232,,,248641,,248646.10000002384,2021-10-27T10:34:04.390Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_1,,completion,2,248639.10000002384,,,248641,,248646.29999995232,2021-10-27T10:34:04.391Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_2_0,,skipped,3,248647.5,,,248647.5,,248647.60000002384,2021-10-27T10:34:04.392Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_2_1,,skipped,3,248648.5,,,248647.5,,248648.60000002384,2021-10-27T10:34:04.393Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_2_2,,skipped,3,248649.5,,,248647.5,,248649.5,2021-10-27T10:34:04.394Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_2_3,,skipped,3,248650,,,248647.5,,248650.10000002384,2021-10-27T10:34:04.394Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_2,,completion,3,248646.79999995232,,,248647.5,,248650.29999995232,2021-10-27T10:34:04.395Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_3_0,,skipped,4,248651,,,248651,,248651,2021-10-27T10:34:04.395Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_3_1,,skipped,4,248651.60000002384,,,248651,,248652.29999995232,2021-10-27T10:34:04.397Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_3_2,,skipped,4,248656,,,248651,,248656.10000002384,2021-10-27T10:34:04.400Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_3_3,,skipped,4,248656.70000004768,,,248651,,248656.79999995232,2021-10-27T10:34:04.401Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_3,,completion,4,248650.5,,,248651,,248656.89999997616,2021-10-27T10:34:04.401Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_4_0,,skipped,5,248657.39999997616,,,248657.5,,248657.5,2021-10-27T10:34:04.402Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_4_1,,skipped,5,248657.79999995232,,,248657.5,,248657.89999997616,2021-10-27T10:34:04.402Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_4_2,,skipped,5,248658.29999995232,,,248657.5,,248658.29999995232,2021-10-27T10:34:04.403Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_4_3,,skipped,5,248658.79999995232,,,248657.5,,248658.79999995232,2021-10-27T10:34:04.403Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_4,,completion,5,248657,,,248657.5,,248658.89999997616,2021-10-27T10:34:04.403Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_5_0,,skipped,6,248659.29999995232,,,248659.29999995232,,248659.29999995232,2021-10-27T10:34:04.404Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_5_1,,skipped,6,248659.5,,,248659.29999995232,,248659.5,2021-10-27T10:34:04.404Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_5_2,,skipped,6,248659.79999995232,,,248659.29999995232,,248659.89999997616,2021-10-27T10:34:04.404Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_5_3,,skipped,6,248660.20000004768,,,248659.29999995232,,248660.20000004768,2021-10-27T10:34:04.404Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_5,,completion,6,248659,,,248659.29999995232,,248660.20000004768,2021-10-27T10:34:04.404Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_6_0,,skipped,7,248660.5,,,248660.5,,248660.5,2021-10-27T10:34:04.405Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_6_1,,skipped,7,248660.89999997616,,,248660.5,,248660.89999997616,2021-10-27T10:34:04.405Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_6_2,,skipped,7,248661.20000004768,,,248660.5,,248661.20000004768,2021-10-27T10:34:04.405Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_6_3,,skipped,7,248661.5,,,248660.5,,248661.5,2021-10-27T10:34:04.406Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_6,,completion,7,248660.29999995232,,,248660.5,,248661.5,2021-10-27T10:34:04.406Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_7_0,,skipped,8,248661.89999997616,,,248661.89999997616,,248661.89999997616,2021-10-27T10:34:04.406Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_7_1,,skipped,8,248662.79999995232,,,248661.89999997616,,248662.79999995232,2021-10-27T10:34:04.407Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_7_2,,skipped,8,248663.20000004768,,,248661.89999997616,,248663.29999995232,2021-10-27T10:34:04.408Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_7_3,,skipped,8,248663.79999995232,,,248661.89999997616,,248663.89999997616,2021-10-27T10:34:04.408Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_7,,completion,8,248661.60000002384,,,248661.89999997616,,248663.89999997616,2021-10-27T10:34:04.408Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_8_0,,skipped,9,248664.70000004768,,,248664.70000004768,,248664.70000004768,2021-10-27T10:34:04.409Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_8_1,,skipped,9,248665,,,248664.70000004768,,248665,2021-10-27T10:34:04.409Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_8_2,,skipped,9,248665.39999997616,,,248664.70000004768,,248665.5,2021-10-27T10:34:04.410Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_8_3,,skipped,9,248665.79999995232,,,248664.70000004768,,248665.89999997616,2021-10-27T10:34:04.410Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_8,,completion,9,248664.20000004768,,,248664.70000004768,,248665.89999997616,2021-10-27T10:34:04.410Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_9_0,,skipped,10,248666.5,,,248666.5,,248666.60000002384,2021-10-27T10:34:04.411Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_9_1,,skipped,10,248666.89999997616,,,248666.5,,248666.89999997616,2021-10-27T10:34:04.411Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_9_2,,skipped,10,248667.29999995232,,,248666.5,,248667.39999997616,2021-10-27T10:34:04.412Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_9_3,,skipped,10,248667.70000004768,,,248666.5,,248667.70000004768,2021-10-27T10:34:04.412Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_9,,completion,10,248666.10000002384,,,248666.5,,248667.70000004768,2021-10-27T10:34:04.412Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_10_0,,skipped,11,248668.10000002384,,,248668.10000002384,,248668.10000002384,2021-10-27T10:34:04.412Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_10_1,,skipped,11,248668.39999997616,,,248668.10000002384,,248668.39999997616,2021-10-27T10:34:04.413Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_10_2,,skipped,11,248669.20000004768,,,248668.10000002384,,248669.20000004768,2021-10-27T10:34:04.413Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_10_3,,skipped,11,248669.5,,,248668.10000002384,,248669.5,2021-10-27T10:34:04.414Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_10,,completion,11,248667.89999997616,,,248668.10000002384,,248669.60000002384,2021-10-27T10:34:04.414Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_11_0,,skipped,12,248671,,,248671,,248671.10000002384,2021-10-27T10:34:04.415Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_11_1,,skipped,12,248671.5,,,248671,,248671.60000002384,2021-10-27T10:34:04.416Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_11_2,,skipped,12,248672.10000002384,,,248671,,248672.10000002384,2021-10-27T10:34:04.416Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_4,canvas.Screen,0_0_11_3,,skipped,12,248672.39999997616,,,248671,,248672.39999997616,2021-10-27T10:34:04.417Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Sequence,flow.Sequence,0_0_11,,completion,12,248670,,,248671,,248672.5,2021-10-27T10:34:04.417Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_1,canvas.Screen,0_0_12_0,,skipped,13,248673,,,248673,,248673,2021-10-27T10:34:04.417Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_2,canvas.Screen,0_0_12_1,,skipped,13,248673.29999995232,,,248673,,248673.29999995232,2021-10-27T10:34:04.418Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
,Screen_3,canvas.Screen,0_0_12_2,,skipped,13,248673.60000002384,,,248673,,248673.70000004768,2021-10-27T10:34:04.418Z,248702.19,1635330586,full,ni_sequenzen,NI_Sequenzen,,,,,,,,,,,,,,
