Participant_ID,trialN,blockN,moveCount,movesTrial,reward,RT,time_out,sequence_ID
20,1.0,4.0,4.0,"[0, 1, 1, 0]",100.0,1554.599999880651,0,4.0
20,2.0,4.0,4.0,"[0, 1, 1, 0]",110.0,1000.0289997616783,0,4.0
20,3.0,4.0,4.0,"[0, 1, 1, 0]",92.0,1040.8269998331089,0,4.0
20,4.0,4.0,4.0,"[0, 1, 1, 0]",116.0,880.6529997377656,0,4.0
20,5.0,4.0,4.0,"[0, 1, 1, 0]",100.0,987.0309998807497,0,4.0
20,6.0,4.0,4.0,"[0, 1, 1, 0]",106.0,1246.6379998568445,0,4.0
20,7.0,4.0,4.0,"[0, 1, 1, 0]",88.0,1103.0849997377954,0,4.0
20,8.0,4.0,4.0,"[0, 1, 1, 0]",92.0,1166.8739998806268,0,4.0
20,9.0,4.0,4.0,"[0, 1, 1, 0]",94.0,1086.2749998094514,0,4.0
20,10.0,4.0,4.0,"[0, 1, 1, 0]",88.0,1263.5419998569414,0,4.0
20,11.0,4.0,4.0,"[0, 1, 1, 0]",80.0,970.1849999048281,0,4.0
20,12.0,4.0,4.0,"[0, 1, 1, 0]",82.0,1803.9149998330977,0,4.0
20,13.0,4.0,4.0,"[0, 1, 1, 0]",94.0,957.2949996902607,0,4.0
20,14.0,4.0,4.0,"[0, 1, 1, 0]",68.0,951.2709998569917,0,4.0
20,15.0,4.0,4.0,"[0, 1, 1, 0]",78.0,897.9659996901173,0,4.0
20,16.0,4.0,4.0,"[0, 1, 1, 0]",64.0,880.5889997615013,0,4.0
20,17.0,4.0,4.0,"[0, 1, 1, 0]",62.0,4070.8369998091366,0,4.0
20,18.0,4.0,4.0,"[0, 1, 1, 1]",88.0,1885.785999928601,0,5.0
20,19.0,4.0,4.0,"[0, 1, 1, 1]",92.0,2649.717999785207,0,5.0
20,0.0,5.0,2.0,"0,2",0.0,5884.312999904621,1,
20,1.0,5.0,4.0,"[0, 1, 1, 0]",100.0,1097.8979998331051,0,4.0
20,2.0,5.0,4.0,"[0, 1, 1, 0]",100.0,996.2229998570401,0,4.0
20,3.0,5.0,4.0,"[0, 1, 1, 0]",96.0,912.8659998569638,0,4.0
20,4.0,5.0,4.0,"[0, 1, 1, 0]",94.0,887.1719997853506,0,4.0
20,5.0,5.0,4.0,"[0, 1, 1, 1]",92.0,873.0509997615591,0,5.0
20,6.0,5.0,4.0,"[0, 1, 1, 0]",96.0,1499.0469997853506,0,4.0
20,7.0,5.0,4.0,"[0, 1, 1, 0]",94.0,1917.041999880923,0,4.0
20,8.0,5.0,4.0,"[0, 1, 1, 1]",94.0,2915.2139996660408,0,5.0
20,9.0,5.0,4.0,"[0, 1, 1, 1]",98.0,1153.5929997377098,0,5.0
20,10.0,5.0,4.0,"[0, 1, 1, 1]",90.0,1431.126999785658,0,5.0
20,11.0,5.0,4.0,"[0, 1, 1, 1]",74.0,1521.2999996659346,0,5.0
20,12.0,5.0,4.0,"[0, 1, 1, 1]",80.0,1064.8039998803288,0,5.0
20,13.0,5.0,4.0,"[0, 1, 1, 1]",70.0,2592.376999808941,0,5.0
20,14.0,5.0,4.0,"[0, 1, 1, 1]",64.0,2501.1319998088293,0,5.0
20,15.0,5.0,4.0,"[1, 1, 2, 2]",0.0,1673.0139998807572,0,19.0
20,16.0,5.0,4.0,"[0, 1, 1, 1]",76.0,1408.3309998805635,0,5.0
20,17.0,5.0,4.0,"[0, 1, 1, 1]",76.0,1552.56199985696,0,5.0
20,18.0,5.0,4.0,"[0, 1, 1, 0]",84.0,1036.281999785453,0,4.0
20,19.0,5.0,4.0,"[0, 1, 1, 0]",100.0,1065.9399999044836,0,4.0
20,0.0,6.0,4.0,"[0, 1, 1, 0]",92.0,2270.7049997854047,0,4.0
20,1.0,6.0,4.0,"[0, 1, 1, 0]",94.0,1089.44399978593,0,4.0
20,2.0,6.0,4.0,"[0, 1, 1, 0]",86.0,1570.5469998335466,0,4.0
20,3.0,6.0,4.0,"[0, 1, 1, 0]",108.0,1306.5049998327158,0,4.0
20,4.0,6.0,4.0,"[0, 1, 1, 0]",100.0,1848.4379999283701,0,4.0
20,5.0,6.0,4.0,"[0, 1, 1, 0]",90.0,1940.966999785509,0,4.0
20,6.0,6.0,4.0,"[0, 1, 1, 0]",90.0,1163.0239998092875,0,4.0
20,7.0,6.0,4.0,"[0, 1, 1, 0]",110.0,1140.846999857109,0,4.0
20,8.0,6.0,4.0,"[0, 1, 1, 0]",118.0,1355.2149999281392,0,4.0
20,9.0,6.0,4.0,"[0, 1, 1, 0]",88.0,949.7699999045581,0,4.0
20,10.0,6.0,4.0,"[0, 1, 1, 0]",88.0,978.3219999046996,0,4.0
20,11.0,6.0,4.0,"[0, 1, 1, 0]",86.0,1009.0479998807423,0,4.0
20,12.0,6.0,4.0,"[0, 1, 1, 0]",98.0,1042.1949998331256,0,4.0
20,13.0,6.0,4.0,"[0, 1, 1, 0]",96.0,900.503999737557,0,4.0
20,14.0,6.0,4.0,"[0, 1, 1, 0]",94.0,741.9199998807162,0,4.0
20,15.0,6.0,4.0,"[0, 1, 1, 0]",98.0,1125.1849997858517,0,4.0
20,16.0,6.0,4.0,"[0, 1, 1, 0]",110.0,1240.2509997133166,0,4.0
20,17.0,6.0,4.0,"[0, 1, 1, 0]",84.0,2588.087999833282,0,4.0
20,18.0,6.0,4.0,"[0, 1, 1, 0]",92.0,1030.271999833174,0,4.0
20,19.0,6.0,4.0,"[0, 1, 1, 0]",82.0,981.2189997853711,0,4.0
20,0.0,7.0,4.0,"[0, 1, 1, 0]",98.0,2105.961999737192,0,4.0
20,1.0,7.0,4.0,"[0, 1, 1, 0]",92.0,2853.9849997851998,0,4.0
20,2.0,7.0,4.0,"[0, 1, 1, 1]",94.0,1364.1929999524727,0,5.0
20,3.0,7.0,4.0,"[0, 1, 1, 1]",88.0,2746.3979998091236,0,5.0
20,4.0,7.0,4.0,"[2, 1, 1, 1]",96.0,5341.522999833338,0,30.0
20,5.0,7.0,4.0,"[2, 1, 1, 1]",96.0,1079.1419996903278,0,30.0
20,6.0,7.0,4.0,"[2, 1, 1, 1]",86.0,1159.2219998096116,0,30.0
20,7.0,7.0,4.0,"[2, 1, 1, 1]",92.0,2865.676999714226,0,30.0
20,8.0,7.0,4.0,"[2, 1, 1, 1]",82.0,2158.3449997380376,0,30.0
20,9.0,7.0,4.0,"[2, 1, 1, 1]",84.0,921.8129998091608,0,30.0
20,10.0,7.0,4.0,"[2, 1, 1, 1]",78.0,1110.1559998327866,0,30.0
20,11.0,7.0,4.0,"[2, 1, 1, 1]",88.0,1988.5899997614324,0,30.0
20,12.0,7.0,4.0,"[2, 1, 1, 1]",84.0,1275.5979998093098,0,30.0
20,13.0,7.0,4.0,"[2, 1, 1, 1]",78.0,2113.7529998333193,0,30.0
20,14.0,7.0,4.0,"[2, 1, 1, 1]",82.0,3547.230999785941,0,30.0
20,15.0,7.0,4.0,"[2, 1, 1, 1]",74.0,5498.406999904662,0,30.0
20,16.0,7.0,4.0,"[2, 1, 1, 1]",76.0,2408.4669996900484,0,30.0
20,17.0,7.0,4.0,"[2, 2, 1, 1]",0.0,4814.092999761924,0,35.0
20,18.0,7.0,4.0,"[2, 1, 1, 1]",82.0,2043.6919997138903,0,30.0
20,19.0,7.0,4.0,"[0, 0, 1, 1]",0.0,4297.479999809526,0,0.0
20,0.0,8.0,4.0,"[0, 1, 1, 0]",98.0,1078.1339998329058,0,4.0
20,1.0,8.0,4.0,"[0, 1, 1, 0]",100.0,705.6299998564646,0,4.0
20,2.0,8.0,4.0,"[0, 1, 1, 0]",96.0,777.4579998808913,0,4.0
20,3.0,8.0,4.0,"[0, 1, 1, 0]",90.0,945.4349997611716,0,4.0
20,4.0,8.0,4.0,"[0, 1, 1, 0]",94.0,992.8719997610897,0,4.0
20,5.0,8.0,4.0,"[0, 1, 1, 0]",118.0,906.1659998572432,0,4.0
20,6.0,8.0,4.0,"[0, 1, 1, 0]",116.0,1110.7149997614324,0,4.0
20,7.0,8.0,4.0,"[0, 1, 1, 0]",84.0,834.1569998092019,0,4.0
20,8.0,8.0,4.0,"[0, 1, 1, 0]",94.0,809.7769998093136,0,4.0
20,9.0,8.0,4.0,"[0, 1, 1, 0]",102.0,726.424999833107,0,4.0
20,10.0,8.0,4.0,"[0, 1, 1, 0]",84.0,838.707999761682,0,4.0
20,11.0,8.0,4.0,"[0, 1, 1, 0]",78.0,966.3719997615553,0,4.0
20,12.0,8.0,4.0,"[0, 1, 1, 0]",74.0,766.05799985677,0,4.0
20,13.0,8.0,4.0,"[0, 1, 1, 0]",66.0,1300.0149999046698,0,4.0
20,14.0,8.0,4.0,"[2, 1, 2, 1]",72.0,2454.5039999042638,0,33.0
20,15.0,8.0,4.0,"[0, 1, 1, 0]",94.0,2840.7469997857697,0,4.0
20,16.0,8.0,4.0,"[0, 1, 1, 0]",100.0,783.9259998332709,0,4.0
20,17.0,8.0,4.0,"[0, 1, 1, 0]",84.0,890.072999809403,0,4.0
20,18.0,8.0,4.0,"[0, 1, 1, 0]",84.0,736.0059998095967,0,4.0
20,19.0,8.0,4.0,"[0, 1, 1, 0]",92.0,697.6359997135587,0,4.0
20,0.0,9.0,4.0,"[1, 0, 1, 0]",98.0,4503.5279998094775,0,12.0
20,1.0,9.0,4.0,"[0, 1, 1, 0]",98.0,2179.228999761399,0,4.0
20,2.0,9.0,4.0,"[0, 1, 1, 0]",110.0,970.6719997851178,0,4.0
20,3.0,9.0,4.0,"[0, 1, 1, 0]",92.0,919.4839998325332,0,4.0
20,4.0,9.0,4.0,"[0, 1, 1, 0]",110.0,805.8429997614585,0,4.0
20,5.0,9.0,4.0,"[0, 1, 1, 0]",98.0,722.9569997377694,0,4.0
20,6.0,9.0,4.0,"[0, 1, 1, 0]",88.0,1126.3329997379333,0,4.0
20,7.0,9.0,4.0,"[0, 1, 1, 0]",118.0,998.5549998804927,0,4.0
20,8.0,9.0,4.0,"[0, 1, 1, 0]",88.0,827.4959997376427,0,4.0
20,9.0,9.0,4.0,"[0, 1, 1, 0]",96.0,826.2229998330586,0,4.0
20,10.0,9.0,4.0,"[0, 1, 1, 0]",84.0,1347.1219997615553,0,4.0
20,11.0,9.0,4.0,"[0, 1, 1, 0]",76.0,1155.9839996425435,0,4.0
20,12.0,9.0,4.0,"[0, 1, 1, 0]",70.0,1391.6029998566955,0,4.0
20,13.0,9.0,4.0,"[0, 1, 1, 0]",108.0,1210.475999689661,0,4.0
20,14.0,9.0,4.0,"[0, 1, 1, 0]",68.0,1086.293999881018,0,4.0
20,15.0,9.0,4.0,"[0, 1, 1, 0]",80.0,988.0079997139983,0,4.0
20,16.0,9.0,4.0,"[0, 1, 1, 0]",70.0,683.311999714002,0,4.0
20,17.0,9.0,4.0,"[0, 1, 1, 1]",86.0,4443.322999809403,0,5.0
20,18.0,9.0,4.0,"[0, 1, 1, 1]",86.0,1110.4969998328015,0,5.0
20,19.0,9.0,4.0,"[0, 1, 1, 1]",82.0,1013.7879997617565,0,5.0
20,0.0,10.0,4.0,"[0, 1, 1, 0]",92.0,844.5209998809732,0,4.0
20,1.0,10.0,4.0,"[0, 1, 1, 0]",98.0,949.245999665931,0,4.0
20,2.0,10.0,4.0,"[0, 1, 1, 0]",90.0,861.9539998332039,0,4.0
20,3.0,10.0,4.0,"[0, 1, 1, 0]",78.0,1177.2549998569302,0,4.0
20,4.0,10.0,4.0,"[0, 1, 1, 0]",76.0,1514.4989998331293,0,4.0
20,5.0,10.0,4.0,"[0, 1, 1, 0]",84.0,1512.522999808658,0,4.0
20,6.0,10.0,4.0,"[0, 1, 1, 0]",100.0,1779.7199998805302,0,4.0
20,7.0,10.0,4.0,"[0, 1, 1, 0]",90.0,3187.166999904439,0,4.0
20,8.0,10.0,4.0,"[0, 1, 1, 0]",94.0,2561.6359997852705,0,4.0
20,9.0,10.0,4.0,"[0, 1, 1, 0]",98.0,897.1799998092465,0,4.0
20,10.0,10.0,4.0,"[0, 1, 1, 0]",84.0,2041.8909998093732,0,4.0
20,11.0,10.0,4.0,"[0, 1, 1, 0]",98.0,802.650999690406,0,4.0
20,12.0,10.0,4.0,"[0, 1, 1, 0]",96.0,776.0489998091945,0,4.0
20,13.0,10.0,4.0,"[0, 1, 1, 0]",94.0,806.4309998811223,0,4.0
20,14.0,10.0,4.0,"[0, 1, 1, 0]",96.0,985.7849998096935,0,4.0
20,15.0,10.0,4.0,"[0, 1, 1, 0]",100.0,1209.2159998565912,0,4.0
20,16.0,10.0,1.0,2,0.0,3330.2959999283776,1,
20,17.0,10.0,4.0,"[2, 1, 2, 1]",60.0,1844.2639998807572,0,33.0
20,18.0,10.0,4.0,"[0, 1, 1, 0]",88.0,777.8629997614771,0,4.0
20,19.0,10.0,4.0,"[0, 1, 1, 0]",90.0,836.1069998098537,0,4.0
20,0.0,11.0,4.0,"[0, 1, 1, 0]",98.0,1098.58199983323,0,4.0
20,1.0,11.0,4.0,"[0, 1, 1, 0]",92.0,897.3039998100139,0,4.0
20,2.0,11.0,4.0,"[0, 1, 1, 0]",94.0,756.487999833189,0,4.0
20,3.0,11.0,4.0,"[0, 1, 1, 0]",100.0,763.3719996903092,0,4.0
20,4.0,11.0,4.0,"[0, 1, 1, 1]",88.0,2278.6969999046996,0,5.0
20,5.0,11.0,4.0,"[0, 1, 1, 1]",84.0,878.4259996660985,0,5.0
20,6.0,11.0,4.0,"[0, 1, 1, 1]",74.0,2056.2039997139946,0,5.0
20,7.0,11.0,4.0,"[2, 1, 1, 2]",12.0,2777.230999832973,0,31.0
20,8.0,11.0,4.0,"[0, 1, 1, 1]",54.0,1278.0889998092316,0,5.0
20,9.0,11.0,4.0,"[2, 1, 1, 1]",54.0,2506.176999856718,0,30.0
20,10.0,11.0,2.0,"0,2",0.0,5825.6189997144975,1,
20,11.0,11.0,4.0,"[0, 1, 1, 1]",64.0,2175.0749997855164,0,5.0
20,12.0,11.0,4.0,"[0, 1, 1, 1]",62.0,2911.403999856673,0,5.0
20,13.0,11.0,4.0,"[0, 1, 1, 1]",52.0,5264.250999809243,0,5.0
20,14.0,11.0,4.0,"[0, 1, 1, 1]",66.0,4187.328999785241,0,5.0
20,15.0,11.0,4.0,"[0, 2, 1, 2]",92.0,4898.083999785595,0,9.0
20,16.0,11.0,4.0,"[0, 2, 1, 2]",94.0,1657.6979999286123,0,9.0
20,17.0,11.0,4.0,"[0, 2, 1, 2]",88.0,1260.7379996664822,0,9.0
20,18.0,11.0,4.0,"[0, 2, 1, 2]",88.0,1506.0859998096712,0,9.0
20,19.0,11.0,4.0,"[0, 2, 1, 2]",98.0,1214.2979998327792,0,9.0
20,0.0,12.0,4.0,"[0, 1, 1, 0]",96.0,1434.761999880895,0,4.0
20,1.0,12.0,4.0,"[0, 1, 1, 0]",98.0,1021.3949996661395,0,4.0
20,2.0,12.0,4.0,"[0, 1, 1, 0]",88.0,4411.769999713637,0,4.0
20,3.0,12.0,4.0,"[0, 2, 1, 2]",42.0,5681.0199998090975,0,9.0
20,4.0,12.0,4.0,"[0, 1, 1, 0]",76.0,1010.9599996898323,0,4.0
20,5.0,12.0,4.0,"[0, 1, 1, 0]",106.0,2024.873999785632,0,4.0
20,6.0,12.0,4.0,"[0, 1, 1, 0]",100.0,3155.244999880437,0,4.0
20,7.0,12.0,4.0,"[0, 1, 1, 0]",92.0,767.8719997853041,0,4.0
20,8.0,12.0,4.0,"[0, 1, 1, 0]",92.0,817.3529997379519,0,4.0
20,9.0,12.0,4.0,"[0, 1, 1, 0]",90.0,725.347999880556,0,4.0
20,10.0,12.0,4.0,"[0, 1, 1, 0]",94.0,1098.0679998565465,0,4.0
20,11.0,12.0,4.0,"[0, 1, 1, 0]",76.0,1017.5259998803958,0,4.0
20,12.0,12.0,4.0,"[0, 1, 1, 0]",112.0,835.0919997617602,0,4.0
20,13.0,12.0,4.0,"[0, 1, 1, 0]",98.0,766.7939998572692,0,4.0
20,14.0,12.0,4.0,"[0, 1, 1, 0]",94.0,1012.8049998329952,0,4.0
20,15.0,12.0,4.0,"[0, 1, 1, 0]",98.0,718.9159996900707,0,4.0
20,16.0,12.0,4.0,"[0, 1, 1, 0]",84.0,791.115999833215,0,4.0
20,17.0,12.0,4.0,"[0, 1, 1, 0]",82.0,767.1889998572879,0,4.0
20,18.0,12.0,4.0,"[0, 1, 1, 1]",94.0,4193.96899980912,0,5.0
20,19.0,12.0,4.0,"[0, 1, 1, 0]",116.0,2704.4479998331517,0,4.0
20,0.0,13.0,4.0,"[0, 1, 1, 0]",96.0,1016.2139997379854,0,4.0
20,1.0,13.0,4.0,"[0, 1, 1, 0]",96.0,1261.5149998092093,0,4.0
20,2.0,13.0,4.0,"[0, 1, 1, 0]",96.0,734.4239998091944,0,4.0
20,3.0,13.0,4.0,"[0, 1, 1, 0]",118.0,864.2049998086877,0,4.0
20,4.0,13.0,4.0,"[0, 2, 1, 2]",54.0,3309.7509998567402,0,9.0
20,5.0,13.0,4.0,"[0, 1, 1, 1]",78.0,2121.343999785837,0,5.0
20,6.0,13.0,4.0,"[2, 0, 1, 2]",98.0,5037.970999808982,0,27.0
20,7.0,13.0,4.0,"[2, 0, 1, 2]",84.0,5522.13699976122,0,27.0
20,8.0,13.0,4.0,"[0, 2, 1, 2]",24.0,3049.891999809072,0,9.0
20,9.0,13.0,4.0,"[2, 0, 1, 2]",82.0,2750.042999832891,0,27.0
20,10.0,13.0,4.0,"[2, 0, 1, 2]",74.0,2967.1879998329096,0,27.0
20,11.0,13.0,4.0,"[2, 0, 1, 2]",78.0,3777.6699998090044,0,27.0
20,12.0,13.0,4.0,"[2, 0, 1, 2]",76.0,1860.3729998334309,0,27.0
20,13.0,13.0,4.0,"[0, 2, 1, 0]",72.0,4425.777999928221,0,8.0
20,14.0,13.0,4.0,"[0, 2, 1, 0]",80.0,3943.149999809452,0,8.0
20,15.0,13.0,4.0,"[2, 0, 1, 0]",70.0,3821.8639998091385,0,26.0
20,16.0,13.0,4.0,"[2, 0, 1, 2]",78.0,3889.0989998565055,0,27.0
20,17.0,13.0,4.0,"[2, 0, 1, 2]",90.0,2326.586999809835,0,27.0
20,18.0,13.0,3.0,"1,2,2",0.0,5883.329999785405,1,
20,19.0,13.0,3.0,"1,2,1",0.0,5858.67599985702,1,
20,0.0,14.0,4.0,"[0, 1, 1, 0]",98.0,1272.8839998333715,0,4.0
20,1.0,14.0,4.0,"[0, 1, 1, 1]",88.0,1201.841999762226,0,5.0
20,2.0,14.0,4.0,"[0, 1, 1, 0]",100.0,2358.982999761123,0,4.0
20,3.0,14.0,4.0,"[0, 1, 1, 0]",88.0,828.1959998570383,0,4.0
20,4.0,14.0,4.0,"[0, 1, 1, 0]",100.0,978.2639998812228,0,4.0
20,5.0,14.0,4.0,"[0, 1, 1, 0]",100.0,775.0159998093732,0,4.0
20,6.0,14.0,4.0,"[0, 1, 1, 0]",94.0,767.108999713324,0,4.0
20,7.0,14.0,4.0,"[0, 1, 1, 0]",92.0,721.2499998090789,0,4.0
20,8.0,14.0,4.0,"[0, 1, 1, 0]",96.0,759.2259997380897,0,4.0
20,9.0,14.0,4.0,"[0, 1, 1, 0]",90.0,821.8359998571686,0,4.0
20,10.0,14.0,4.0,"[0, 1, 1, 0]",82.0,901.8359997374937,0,4.0
20,11.0,14.0,4.0,"[0, 1, 1, 0]",74.0,796.6619998570532,0,4.0
20,12.0,14.0,4.0,"[0, 1, 1, 0]",74.0,708.6929997615516,0,4.0
20,13.0,14.0,4.0,"[0, 1, 1, 0]",80.0,827.5959998327307,0,4.0
20,14.0,14.0,4.0,"[0, 1, 1, 0]",66.0,4791.503999713808,0,4.0
20,15.0,14.0,4.0,"[2, 0, 1, 2]",94.0,5730.103999785613,0,27.0
20,16.0,14.0,4.0,"[2, 0, 1, 2]",80.0,1707.222999689635,0,27.0
20,17.0,14.0,4.0,"[0, 1, 1, 0]",82.0,2344.2889998811297,0,4.0
20,18.0,14.0,4.0,"[0, 1, 1, 0]",92.0,1900.5869998573326,0,4.0
20,19.0,14.0,4.0,"[0, 1, 1, 0]",90.0,669.6539998571388,0,4.0
20,0.0,15.0,4.0,"[0, 1, 1, 0]",92.0,2080.469999808818,0,4.0
20,1.0,15.0,4.0,"[0, 1, 1, 0]",98.0,724.3149999282323,0,4.0
20,2.0,15.0,4.0,"[0, 1, 1, 0]",90.0,745.6249998807907,0,4.0
20,3.0,15.0,4.0,"[0, 1, 1, 0]",88.0,792.2219998808578,0,4.0
20,4.0,15.0,4.0,"[0, 1, 1, 0]",96.0,1149.6429998571984,0,4.0
20,5.0,15.0,4.0,"[0, 1, 1, 0]",98.0,761.5709997140802,0,4.0
20,6.0,15.0,4.0,"[0, 1, 1, 0]",88.0,1548.9579998096451,0,4.0
20,7.0,15.0,4.0,"[0, 1, 1, 0]",86.0,805.5889998096973,0,4.0
20,8.0,15.0,4.0,"[0, 1, 1, 0]",88.0,1219.2639997135848,0,4.0
20,9.0,15.0,4.0,"[0, 1, 1, 0]",92.0,1283.2669998807833,0,4.0
20,10.0,15.0,4.0,"[0, 1, 1, 0]",98.0,857.6979997376911,0,4.0
20,11.0,15.0,4.0,"[0, 1, 1, 0]",78.0,836.9159997380339,0,4.0
20,12.0,15.0,4.0,"[0, 2, 1, 2]",98.0,3084.4579998091795,0,9.0
20,13.0,15.0,4.0,"[0, 2, 1, 2]",92.0,1673.4049998805858,0,9.0
20,14.0,15.0,4.0,"[0, 2, 1, 2]",90.0,1725.0379996905103,0,9.0
20,15.0,15.0,4.0,"[0, 2, 1, 2]",98.0,1305.2109999284148,0,9.0
20,16.0,15.0,4.0,"[0, 2, 1, 2]",86.0,1279.0729997856542,0,9.0
20,17.0,15.0,4.0,"[0, 2, 1, 2]",90.0,1707.925999833271,0,9.0
20,18.0,15.0,4.0,"[1, 2, 1, 1]",70.0,3459.7599998088554,0,22.0
20,19.0,15.0,4.0,"[1, 2, 1, 2]",40.0,2055.4459997853264,0,23.0
21,0.0,0.0,4.0,"[0, 1, 1, 0]",100.0,2114.9799999999814,0,4.0
21,1.0,0.0,4.0,"[0, 1, 1, 0]",100.0,2486.060000000056,0,4.0
21,2.0,0.0,4.0,"[0, 1, 1, 0]",96.0,858.4399999999441,0,4.0
21,3.0,0.0,4.0,"[0, 1, 1, 0]",98.0,929.5000000002328,0,4.0
21,4.0,0.0,4.0,"[0, 1, 1, 0]",106.0,1154.6800000001676,0,4.0
21,5.0,0.0,4.0,"[0, 1, 1, 0]",100.0,1114.2000000001863,0,4.0
21,6.0,0.0,4.0,"[0, 1, 1, 0]",96.0,1049.0999999998603,0,4.0
21,7.0,0.0,4.0,"[2, 1, 1, 2]",44.0,1042.219999999972,0,31.0
21,8.0,0.0,4.0,"[0, 1, 1, 0]",98.0,958.5600000000559,0,4.0
21,9.0,0.0,4.0,"[0, 1, 1, 0]",114.0,1070.1799999999348,0,4.0
21,10.0,0.0,4.0,"[0, 1, 1, 0]",82.0,1216.9399999999441,0,4.0
21,11.0,0.0,4.0,"[0, 1, 1, 0]",72.0,1328.5600000000559,0,4.0
21,12.0,0.0,4.0,"[1, 1, 2, 2]",98.0,5729.179999999935,0,19.0
21,13.0,0.0,4.0,"[1, 1, 2, 2]",92.0,2000.9599999999627,0,19.0
21,14.0,0.0,4.0,"[0, 1, 1, 0]",68.0,1785.7800000002608,0,4.0
21,15.0,0.0,4.0,"[1, 0, 1, 0]",66.0,1271.3799999998882,0,12.0
21,16.0,0.0,4.0,"[2, 1, 1, 2]",28.0,2316.6400000001304,0,31.0
21,17.0,0.0,4.0,"[0, 1, 1, 0]",86.0,1135.0400000000373,0,4.0
21,18.0,0.0,4.0,"[0, 0, 1, 1]",48.0,1169.559999999823,0,0.0
21,19.0,0.0,4.0,"[0, 1, 1, 0]",78.0,918.440000000177,0,4.0
21,0.0,1.0,4.0,"[0, 1, 1, 0]",98.0,1667.719999999972,0,4.0
21,1.0,1.0,4.0,"[0, 1, 1, 0]",94.0,996.5,0,4.0
21,2.0,1.0,4.0,"[0, 1, 1, 0]",90.0,1139.3599999998696,0,4.0
21,3.0,1.0,4.0,"[0, 1, 1, 0]",90.0,3203.1999999997206,0,4.0
21,4.0,1.0,4.0,"[2, 2, 1, 1]",64.0,1824.0,0,35.0
21,5.0,1.0,4.0,"[0, 1, 1, 0]",100.0,1020.8000000000466,0,4.0
21,6.0,1.0,4.0,"[0, 1, 1, 0]",90.0,764.2999999998137,0,4.0
21,7.0,1.0,4.0,"[2, 1, 1, 2]",68.0,2365.0399999998044,0,31.0
21,8.0,1.0,4.0,"[0, 1, 1, 0]",80.0,945.7800000002608,0,4.0
21,9.0,1.0,4.0,"[0, 1, 1, 0]",88.0,1589.5000000002328,0,4.0
21,10.0,1.0,4.0,"[2, 1, 1, 2]",80.0,1319.95999999973,0,31.0
21,11.0,1.0,4.0,"[0, 1, 1, 0]",80.0,1401.160000000149,0,4.0
21,12.0,1.0,4.0,"[0, 0, 1, 1]",0.0,932.1399999998976,0,0.0
21,13.0,1.0,4.0,"[2, 1, 1, 1]",74.0,1711.380000000121,0,30.0
21,14.0,1.0,4.0,"[2, 2, 1, 1]",34.0,1091.9399999999441,0,35.0
21,15.0,1.0,4.0,"[1, 2, 0, 2]",96.0,2685.9199999999255,0,21.0
21,16.0,1.0,4.0,"[1, 0, 2, 0]",52.0,2882.9799999999814,0,14.0
21,17.0,1.0,4.0,"[2, 0, 1, 2]",0.0,5240.35999999987,0,27.0
21,18.0,1.0,4.0,"[1, 2, 1, 2]",56.0,4131.940000000177,0,23.0
21,19.0,1.0,4.0,"[0, 1, 0, 2]",0.0,4061.9599999999627,0,3.0
21,0.0,2.0,4.0,"[0, 1, 1, 0]",90.0,5020.300000000047,0,4.0
21,1.0,2.0,4.0,"[0, 1, 1, 0]",96.0,1392.5999999998603,0,4.0
21,2.0,2.0,4.0,"[0, 1, 1, 0]",88.0,1356.5000000002328,0,4.0
21,3.0,2.0,4.0,"[2, 1, 1, 2]",42.0,1680.1400000001304,0,31.0
21,4.0,2.0,4.0,"[0, 1, 1, 0]",74.0,1533.0400000000373,0,4.0
21,5.0,2.0,4.0,"[0, 0, 1, 1]",44.0,3009.1400000001304,0,0.0
21,6.0,2.0,3.0,"2,0,1",0.0,5829.919999999693,1,
21,7.0,2.0,4.0,"[1, 0, 0, 1]",46.0,2195.219999999972,0,10.0
21,8.0,2.0,4.0,"[0, 1, 1, 0]",86.0,1066.1599999999162,0,4.0
21,9.0,2.0,4.0,"[2, 1, 0, 0]",80.0,5801.379999999888,0,28.0
21,10.0,2.0,4.0,"[0, 1, 1, 0]",84.0,813.5,0,4.0
21,11.0,2.0,4.0,"[0, 1, 1, 0]",92.0,3035.100000000093,0,4.0
21,12.0,2.0,4.0,"[0, 1, 1, 0]",92.0,1017.8600000001024,0,4.0
21,13.0,2.0,4.0,"[0, 1, 1, 0]",98.0,1279.1799999999348,0,4.0
21,14.0,2.0,4.0,"[0, 1, 1, 0]",86.0,1050.1999999999534,0,4.0
21,15.0,2.0,4.0,"[0, 1, 1, 0]",94.0,1361.4599999999627,0,4.0
21,16.0,2.0,4.0,"[2, 1, 1, 2]",10.0,2010.1599999999162,0,31.0
21,17.0,2.0,4.0,"[1, 1, 0, 1]",34.0,4406.659999999916,0,17.0
21,18.0,2.0,4.0,"[0, 2, 1, 2]",74.0,4473.4199999999255,0,9.0
21,19.0,2.0,4.0,"[1, 2, 0, 2]",94.0,3410.4200000001583,0,21.0
21,0.0,3.0,4.0,"[0, 1, 0, 1]",0.0,1630.7600000002421,0,2.0
21,1.0,3.0,4.0,"[0, 1, 1, 0]",98.0,832.3999999999069,0,4.0
21,2.0,3.0,4.0,"[0, 1, 1, 0]",88.0,1074.3200000000652,0,4.0
